_id,positive_review
ObjectId("5e6eef8a585dbf3baf687c40"),بالتأكيد أحب هذا الجهاز اللوحي! أكثر بكثير مما اعتقدت أنه سيكون. Fadt ، سهل الاستخدام والإعداد للعذراء اللوحي. أنا أحب ملفات تعريف الأطفال ، وأضع حدًا زمنيًا لليوم ووقت حظر التجول (يتم إيقاف تشغيل الجهاز اللوحي) ، وكان من السهل القيام بالأفلام والكتب والألعاب والترفيه وتصفح الويب وغير ذلك الكثير. أوصي بشدة بهذا الجهاز لأول مرة وللمحترفين على حد سواء. افعلها! احصل على واحد. أسفي الوحيد هو أنني لم أحصل على اثنين
ObjectId("5e6eef92585dbf3baf687c41"),أنا أحبه وهو في الثالثة وهو يفعل كل شيء عليه الكثير من ألعاب التعلم التي يحب أن يلعبها إنه مدهش معها
ObjectId("5e6eef97585dbf3baf687c42"),لتوضيح الأمر ، هذا ليس قرصًا. إنه قارئ ... مجرد قارئ. لكنه قارئ عظيم. عن طريق اللمس.
ObjectId("5e6eef9a585dbf3baf687c43"),بالتأكيد أحب الصدى ، اشتريت 3 نقاط أيضًا.
ObjectId("5e6eefa2585dbf3baf687c44"),وهو قارئ إلكتروني متين للغاية. لا بأس به على الإطلاق.
ObjectId("5e6eefa7585dbf3baf687c45"),هذا المنتج يعمل بشكل رائع مع ما اشتريناه.
ObjectId("5e6eefad585dbf3baf687c46"),لقد تجنبت قارئًا إلكترونيًا حيث عمل جهازي اللوحي بشكل جيد. عندما أطلقت أمازون هذا Kindle Fire الجديد مقابل 50 دولارًا ، فكرت ، لماذا لا؟ أنا أسافر كثيرًا وهو لطيف ومضغوط. كما أنه يضاعف كجهاز لوحي ، بقدر ما يكون قادرًا على الوصول إلى الإنترنت والبريد الإلكتروني وأشياء أخرى ؛ يحتوي تطبيق أمازون (لا أتذكر الاسم ، ولكنه مثبت مسبقًا) على مئات التطبيقات المجانية - نعم ، مجانًا - يسعدني أن أشتري الآن اثنين آخرين كهدايا. أضفت بطاقة SD لزيادة مساحة التخزين ، ولكن هذا كان طفيفًا. منتج رائع؛ شراء ممتاز!
ObjectId("5e6eefb2585dbf3baf687c47"),لذا أعطيناها لعمري 1 عامًا لعيد الميلاد ، على الصندوق تقول إذا كسرت بأي طريقة ستستبدلها ، 30 ثانية بعد الفتح يلقيها ويقفز على .... يعمل رائع لول يحب مشاهدة spongbob على لول
ObjectId("5e6eefba585dbf3baf687c48"),قم بإعداد هذا في غرفة المعيشة. تأكد من كتم صوته عندما تشاهد مقاطع فيديو YouTube أو ستبدأ الأشياء في الحدوث ... وستنفد صراخ ... الذي وجدته يمكن أن يكون محرجًا للغاية.
ObjectId("5e6eefbf585dbf3baf687c49"),في رأيي هذا هو أفضل قيمة مطلقة على جهاز لوحي هناك. لا توجد طريقة للخطأ في هذا السعر
ObjectId("5e6eefc4585dbf3baf687c4a"),أقراص بسيطة وأنا على طول عظيم! لا أريد أن أنفق الكثير من المال للحصول على بعض الوقت الذي سيتعامل معه بديل أرخص بكثير أيضًا. أعطت الجهاز اللوحي الأكبر سناً لطفل ، كان سعيدًا للغاية ، ونسخة محدثة لي.
ObjectId("5e6eefcc585dbf3baf687c4b"),لذا كسر ابني جهاز سامسونج اللوحي (الذي كان يستخدمه) القديم الذي كان يستخدمه لنفسه منذ أن كان لدى أخيه الأكبر جهاز iPad. فكرت على الفور في إصدار Fire kids وعرفت أنه سيكون جيدًا بالنسبة له نظرًا لأنه لا يزال يعمل بنظام Android ولأنه حل بسيط للغاية للحصول على جميع تطبيقاته المفضلة عليه. كلمة نصيحة: Fire OS محدود جدًا ، ولكن مع بعض التنزيلات يمكنك بسهولة تجاوز مشغل OS OS وحتى تثبيت خدمات google. عمر البطارية جيد جدًا ، ومع الحالة المدرجة الآن ، لا أخشى حدوث انخفاض عرضي آخر. يمكنه التعامل مع أي من ألعاب أطفاله ومع كل من متجر تطبيقات أمازون ومتجر اللعب ، فإن الاحتمالات لا حصر لها.
ObjectId("5e6eefd1585dbf3baf687c4c"),كنت متشككا حول هذا في البداية. بمجرد أن علمت مدى فائدة الدرجات في زيادة إمكانات عضويتي الأساسية في Amazon ، أعجبت تمامًا. ردودها سريعة ودقيقة للغاية. أتطلع إلى إضافة فواتير وصفارات باستخدام Alexa تشغيل وإطفاء الأنوار في المنزل أو ضبط درجة الحرارة عن طريق التحدث بأمر.
ObjectId("5e6eefd5585dbf3baf687c4d"),لديك بعض المشاكل مع فحص المكتبة والأمازون.
ObjectId("5e6eefdd585dbf3baf687c4e"),شراء جيد جدا للمال كان شهرين ويعمل بشكل رائع
ObjectId("5e6eefe6585dbf3baf687c4f"),كان علي أن أطلب المساعدة لأنهم لا يبقون هذا النموذج معروضًا ، إنه "خلف العداد". ولكن بخلاف ذلك ، كان في المتجر نسيمًا. والمنتج يفوق توقعاتي. على الرغم من أنه سيكون من الأفضل إذا كانت مقاومة للماء --- ولكنها تتناسب تمامًا مع حقيبة متوسطة.
ObjectId("5e6eefee585dbf3baf687c50"),الشحن السريع والمنتج الرائع سيوصي الأصدقاء
ObjectId("5e6eeff3585dbf3baf687c51"),هذا جهاز رائع خاصة للمبتدئين ، والدتي البالغة من العمر 70 عامًا. من السهل اتباع تعليمات الإعداد خطوة بخطوة ، والسعر استثنائي للميزات التي يمتلكها
ObjectId("5e6eeff7585dbf3baf687c52"),مفيد جدا للقراءة الليلية قراءة متجاوبة وبديهية
ObjectId("5e6eeffc585dbf3baf687c53"),لقد كان لدي بالفعل Fire Tablet لاستخدامي الخاص. حصلت على واحدة لزوجي وهو يحبها.
ObjectId("5e6ef000585dbf3baf687c54"),اشتريت هذا لأبي لأنه كان لديه نوع قديم سهل الاستخدام له
ObjectId("5e6ef004585dbf3baf687c55"),حصلت على هذا لحفيدي الذي لا يستطيع وضعه. جميل جدا أن تقدم هدية تتمتع بها حقا!
ObjectId("5e6ef008585dbf3baf687c56"),اشتريت هذا لأختي من متلازمة داون الذين يستمتعون بلعب الألعاب عليه.
ObjectId("5e6ef00c585dbf3baf687c57"),أعطى هدايا عيد الميلاد وتلقى ردودًا إيجابية للغاية.
ObjectId("5e6ef010585dbf3baf687c58"),هذا هو صدى الثاني لي. العائلة فقط تحبه. باستخدام IFTTT ، أعمل مع العديد من الأجهزة الأخرى. أتمنى فقط أن يمكنني تعيين العنوان على خارج الولايات المتحدة.
ObjectId("5e6ef015585dbf3baf687c59"),امتلك أوقد من عام 2010. اشتريت هذا بسبب الإضاءة الخلفية.يمكنني القراءة بدون مصدر ضوء خارجي.أحب أوقد قديم وأحب هذا أيضًا. سأكون في غاية يوصي.
ObjectId("5e6ef019585dbf3baf687c5a"),رائع ، كما هو موصوف!
ObjectId("5e6ef01e585dbf3baf687c5b"),تمت الترقية من الجيل الأول من أقراص Fire. قررت استخدام الجهاز اللوحي بسعة 16 غيغابايت ولم يكن هناك أي متجر في المتجر ، لذا اضطررت لطلب توصيل مجاني للتخزين. وصل في يوم وعد. كان من السهل مزامنة الجهاز اللوحي الجديد مع الجهاز اللوحي القديم. صورة وفيديو جميل جدا قيمة عظيمة.
ObjectId("5e6ef024585dbf3baf687c5c"),اشتريت جهاز Kindle هذا لأنني كنت بحاجة إلى شيء خفيف ومحمول لأخذه معي إلى الفصل طوال اليوم وفقًا لجدول زمني 8-5. وحتى الآن ، لا شكاوى! فقط أن وظيفة الكاميرا عديمة الفائدة إلى حد ما مع جودتها المنخفضة ونقص التركيز البؤري التلقائي ، أو التركيز البؤري على الإطلاق لهذه المسألة ، لكنني كنت أعلم أن الدخول. تستمر البطارية طوال اليوم ، وهو أمر رائع لأنني أبقي كل ملاحظاتي عليه. قد لا تكون شاشة اللمس حساسة كما قد يرغب المرء ، ولكن بشكل عام؟ إنها تؤدي المهمة وتقوم بعمل جيد.
ObjectId("5e6ef029585dbf3baf687c5d"),تستخدم للألعاب والقراءة خارج المنزل. يعمل بشكل جيد.
ObjectId("5e6ef02e585dbf3baf687c5e"),كان هذا الجهاز اللوحي هدية لأبي في القانون وهو أول جهاز لوحي له على الإطلاق. إنه يستمتع حقًا بالتعرف على طريقه من حوله. إنها بالتأكيد سهلة الاستخدام ومثالية للقراءة والموسيقى وأشياء من هذا القبيل!
ObjectId("5e6ef032585dbf3baf687c5f"),أفضل جهاز لوحي للسعر حتى الآن. كما أنه من الملائم توفرها في المخزون في أحسن الأحوال.
ObjectId("5e6ef036585dbf3baf687c60"),منتج رائع. صوت رائع لمثل هذا النظام الصغير
ObjectId("5e6ef03a585dbf3baf687c61"),كانت هذه هدية لأختي الصغيرة البالغة من العمر 18 عامًا. تستحق هذا السعر ، إنها تحب ذلك حقًا
ObjectId("5e6ef050585dbf3baf687c62"),أنا أحب تلفزيون Amazon Fire TV الخاص بي. إنه جهاز مذهل! إنه سريع وسريع الاستجابة. بشكل عام ، أعتقد أنه جهاز بث الإيقاع في السوق!
ObjectId("5e6ef054585dbf3baf687c63"),أنا أحب النار كيندل 7 بوصة. رسومات رائعة وسهلة التعامل والقراءة من!
ObjectId("5e6ef059585dbf3baf687c64"),لقد قطعت الكابل مؤخرًا وأستخدم تلفزيون Amazon لدفق NetFlix و Pluto.tv و Plex. يعمل بشكل رائع. وقت الاستجابة أفضل بكثير من Amazon Stick. لدي اتصال سلكي بمنفذ جيجابت ويعمل بث Plex بشكل جيد.
ObjectId("5e6ef05d585dbf3baf687c65"),أنا قادر على القراءة في أي نوع من الضوء وقادر على تغيير حجم الخط.
ObjectId("5e6ef062585dbf3baf687c66"),كانت نقطة البيع لشراء هذا Kindle هي القدرة على القراءة في حالات الإضاءة المنخفضة.
ObjectId("5e6ef06b585dbf3baf687c67"),إنهم يعملون وهم رخيصون. أكره الاستيقاظ من البطاريات وعدم وجود أي بطاريات. يمكنك الشراء بكميات كبيرة مع Amazon أو مع عمليات التسليم الشهرية ولا تقلق أبدًا. يبدو أن البطاريات تعمل بشكل جيد. أنا استخدم هذه لألعاب الأطفال ، وأجهزة التحكم عن بعد وأجهزة تحكم اللعبة. يؤدون كما هو متوقع.
ObjectId("5e6ef06f585dbf3baf687c68"),الجهاز اللوحي رائع للأطفال. مساحة كبيرة لتخزين موسيقاه وألعابه. شاشة ذات حجم جميل
ObjectId("5e6ef073585dbf3baf687c69"),أنا أحب هذا ، لديه الكثير. الموسيقى والطقس. تستحق كل المال.
ObjectId("5e6ef077585dbf3baf687c6a"),أحب حفيد هذا لا يمكن وضعها. فمن السهل جدا استخدامه
